Timestamp,Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Shift,Machine_Type,Material_Grade,Day_of_Week,Temperature_Pressure_Ratio,Total_Cycle_Time,Efficiency_Score,Machine_Utilization,Parts_Per_Hour
2023-01-28 06:00:00,245.9,120.1,45.0,14.1,339.4,25.5,11.5,10.0,61,Evening,Type_C,Standard,Saturday,2.048,59.1,0.058,0.163,15.0
2023-01-28 07:00:00,215.7,110.6,45.0,14.9,195.5,27.0,2.9,39.6,47,Day,Type_B,Premium,Tuesday,1.951,59.9,0.253,0.615,26.2
2023-01-28 08:00:00,215.2,117.5,29.2,10.5,135.6,23.4,4.5,72.6,52,Evening,Type_A,Standard,Saturday,1.831,39.8,0.448,0.516,51.9
2023-01-28 09:00:00,214.7,134.8,45.0,9.1,243.1,27.4,11.2,9.1,53,Day,Type_A,Standard,Friday,1.593,54.1,0.056,0.184,15.0
2023-01-28 10:00:00,217.4,99.9,20.0,14.1,267.2,24.0,3.3,72.7,50,Night,Type_A,Economy,Friday,2.176,34.1,0.454,0.585,46.4
2023-01-28 11:00:00,213.3,132.1,38.8,13.0,263.7,24.8,5.9,12.1,39,Day,Type_A,Standard,Thursday,1.614,51.9,0.081,0.487,28.5
2023-01-28 12:00:00,208.1,134.8,42.4,12.3,221.8,26.8,4.7,113.4,37,Day,Type_A,Standard,Friday,1.544,54.7,0.77,0.559,40.0
2023-01-28 13:00:00,208.4,113.2,26.2,13.0,254.0,24.4,5.9,10.9,43,Day,Type_B,Standard,Monday,1.841,39.1,0.071,0.476,37.1
2023-01-28 14:00:00,214.6,83.2,28.7,12.8,385.5,25.7,10.9,93.0,56,Night,Type_C,Standard,Saturday,2.58,41.5,0.558,0.196,29.9
2023-01-28 15:00:00,208.5,105.9,45.0,15.2,274.4,25.0,6.1,2.7,46,Evening,Type_A,Premium,Monday,1.969,60.2,0.017,0.454,15.0
2023-01-28 16:00:00,206.4,134.5,42.8,15.2,218.8,25.9,8.8,38.1,51,Evening,Type_B,Standard,Monday,1.535,58.0,0.236,0.309,24.5
2023-01-28 17:00:00,216.3,114.7,45.0,13.4,210.6,20.9,2.4,23.8,40,Day,Type_B,Premium,Thursday,1.886,58.4,0.159,0.672,23.7
2023-01-28 18:00:00,211.9,100.0,45.0,14.1,232.5,21.9,12.3,20.5,49,Day,Type_C,Standard,Friday,2.119,59.1,0.129,0.137,15.0
2023-01-28 19:00:00,233.0,107.4,21.2,13.3,399.8,26.8,6.2,,39,Day,Type_B,Standard,Monday,2.169,34.5,0.058,0.473,36.9
2023-01-28 20:00:00,183.2,127.6,30.2,10.8,231.6,27.6,10.1,37.7,39,Evening,Type_B,Standard,Sunday,1.436,41.0,0.253,0.264,29.5
2023-01-28 21:00:00,228.1,123.2,25.3,13.9,243.2,23.7,11.2,7.4,30,Day,Type_B,Premium,Sunday,1.851,39.2,0.052,0.218,40.9
2023-01-28 22:00:00,230.0,111.4,45.0,8.5,211.7,25.0,3.9,25.1,54,Night,Type_A,Standard,Friday,2.064,53.5,0.153,0.538,17.8
2023-01-28 23:00:00,190.1,109.5,40.3,14.6,340.3,26.1,13.4,9.8,56,Evening,Type_A,Standard,Thursday,1.736,54.9,0.059,0.077,15.0
2023-01-29 00:00:00,210.9,109.1,25.9,9.0,400.0,26.9,9.6,94.4,57,Day,Type_B,Premium,Friday,1.933,34.9,0.563,0.256,40.3
2023-01-29 01:00:00,210.5,101.2,27.1,12.7,280.1,21.4,7.0,1.9,46,Day,Type_A,Economy,Wednesday,2.081,39.8,0.012,0.411,34.9
2023-01-29 02:00:00,198.1,139.2,45.0,9.9,250.8,23.7,3.6,7.7,51,Evening,Type_B,Premium,Thursday,1.423,54.9,0.048,0.569,15.0
2023-01-29 03:00:00,205.7,110.2,31.3,13.4,247.4,24.7,14.2,9.3,56,Day,Type_A,Economy,Sunday,1.867,44.7,0.056,0.039,30.7
2023-01-29 04:00:00,201.7,133.3,19.3,11.9,119.7,26.8,11.6,17.0,56,Day,Type_B,Premium,Sunday,1.513,31.2,0.102,0.165,46.6
2023-01-29 05:00:00,236.0,137.8,25.2,8.0,306.0,28.0,3.9,8.9,32,Day,Type_A,Economy,Sunday,1.713,33.2,0.063,0.621,45.5
2023-01-29 06:00:00,226.2,130.0,45.0,13.1,254.7,24.9,5.7,21.3,52,Evening,Type_C,Premium,Tuesday,1.741,58.1,0.131,0.457,15.0
2023-01-29 07:00:00,230.3,108.5,45.0,10.6,278.2,22.5,12.3,62.8,62,Evening,Type_C,Standard,Tuesday,2.122,55.6,0.361,0.123,15.5
2023-01-29 08:00:00,223.7,121.1,23.8,14.2,197.7,26.1,10.7,38.4,63,Day,Type_A,Standard,Tuesday,1.848,38.0,0.219,0.195,54.3
2023-01-29 09:00:00,201.5,114.6,38.8,12.0,218.0,,11.7,,46,Day,Type_A,Standard,Wednesday,1.757,50.8,0.173,0.168,25.1
2023-01-29 10:00:00,208.7,101.4,45.0,13.0,216.3,25.5,7.2,3.8,55,Day,Type_B,Standard,Wednesday,2.057,58.0,0.023,0.378,15.0
2023-01-29 11:00:00,220.9,119.9,21.1,9.6,332.4,23.4,11.0,36.5,54,Evening,Type_A,Premium,Wednesday,1.843,30.7,0.222,0.193,51.4
2023-01-29 12:00:00,200.3,97.3,45.0,10.5,218.4,27.1,6.4,6.5,43,Day,Type_A,Standard,Friday,2.059,55.5,0.042,0.449,15.0
2023-01-29 13:00:00,223.6,132.8,42.6,10.9,400.0,26.5,4.0,47.3,45,Day,Type_A,Premium,Saturday,1.683,53.5,0.306,0.571,29.4
2023-01-29 14:00:00,212.1,108.0,28.1,14.1,278.5,23.1,9.9,9.6,56,Night,Type_C,Economy,Friday,1.963,42.3,0.058,0.247,24.8
2023-01-29 15:00:00,210.5,118.0,45.0,16.2,166.9,25.9,14.7,17.2,38,Night,Type_C,Premium,Saturday,1.784,61.2,0.116,0.018,15.0
2023-01-29 16:00:00,223.5,119.2,40.5,10.0,235.4,27.1,5.3,13.9,48,Night,Type_B,Standard,Monday,1.874,50.5,0.088,0.489,20.6
2023-01-29 17:00:00,220.3,111.1,41.5,14.7,201.2,27.4,7.5,59.7,45,Night,Type_B,Standard,Monday,1.983,56.2,0.386,0.39,24.6
2023-01-29 18:00:00,210.7,123.8,38.3,8.0,126.7,24.9,10.4,5.1,50,Day,Type_C,Standard,Saturday,1.702,46.3,0.032,0.228,23.1
2023-01-29 19:00:00,228.9,107.9,26.8,9.0,395.4,24.3,8.6,26.0,39,Day,Type_C,Standard,Thursday,2.122,35.8,0.175,0.344,36.2
2023-01-29 20:00:00,202.0,128.1,28.3,9.6,302.2,27.4,12.8,5.6,65,Day,Type_C,Standard,Thursday,1.577,37.9,0.031,0.099,27.3
2023-01-29 21:00:00,222.4,94.8,33.4,8.6,287.1,22.5,11.7,37.6,47,Day,Type_A,Standard,Monday,2.346,42.0,0.24,0.17,35.1
2023-01-29 22:00:00,222.1,116.9,36.9,8.0,257.1,25.8,1.8,71.6,61,Night,Type_A,Economy,Tuesday,1.9,45.0,0.415,0.611,37.6
2023-01-29 23:00:00,211.3,144.1,45.0,13.0,161.6,22.2,15.0,18.1,50,Evening,Type_B,Standard,Friday,1.466,58.0,0.113,0.001,15.0
2023-01-30 00:00:00,218.9,100.0,45.0,11.5,211.6,27.0,11.5,21.1,42,Evening,Type_B,Standard,Saturday,2.189,56.5,0.139,0.183,15.0
2023-01-30 01:00:00,200.0,104.8,39.5,12.9,315.0,24.3,13.1,79.7,52,Day,Type_A,Standard,Sunday,1.908,52.5,0.491,0.094,26.6
2023-01-30 02:00:00,226.1,122.7,45.0,13.7,178.5,27.3,10.1,23.1,47,Night,Type_A,Standard,Thursday,1.842,58.7,0.147,0.249,16.5
2023-01-30 03:00:00,212.8,117.7,45.0,12.7,114.5,25.8,13.0,21.1,54,Night,Type_C,Standard,Thursday,1.808,57.7,0.128,0.098,15.0
2023-01-30 04:00:00,208.7,120.3,45.0,13.6,228.6,22.3,2.6,26.9,48,Day,Type_C,Standard,Saturday,1.736,58.6,0.17,0.63,19.8
2023-01-30 05:00:00,227.6,122.3,26.5,11.8,234.5,27.6,5.9,36.1,49,Night,Type_A,Standard,Thursday,1.86,38.3,0.227,0.46,47.8
2023-01-30 06:00:00,206.5,124.5,45.0,9.0,254.8,27.8,13.3,4.4,41,Day,Type_C,Standard,Thursday,1.659,54.0,0.029,0.092,15.0
2023-01-30 07:00:00,198.1,131.6,45.0,14.6,304.5,26.4,3.8,52.6,43,Day,Type_B,Standard,Sunday,1.505,59.6,0.344,0.585,15.0
2023-01-30 08:00:00,196.3,121.1,38.1,10.5,296.3,23.1,2.1,18.2,56,Evening,Type_C,Economy,Saturday,1.621,48.7,0.109,0.619,17.1
2023-01-30 09:00:00,222.3,111.4,26.9,9.7,264.4,24.0,12.0,3.3,62,Evening,Type_B,Standard,Sunday,1.996,36.6,0.019,0.136,35.7
2023-01-30 10:00:00,199.6,125.1,36.7,11.6,350.3,24.8,12.7,47.3,47,Day,Type_A,Standard,Tuesday,1.596,48.3,0.301,0.117,32.0
2023-01-30 11:00:00,236.1,143.5,21.7,9.7,155.1,23.1,3.3,15.2,43,Day,Type_B,Standard,Thursday,1.645,31.5,0.099,0.613,57.7
2023-01-30 12:00:00,190.0,113.0,45.0,11.0,284.7,27.9,13.0,4.2,57,Night,Type_B,Standard,Saturday,1.681,56.0,0.025,0.097,15.0
2023-01-30 13:00:00,235.4,100.4,29.1,12.9,295.3,24.7,10.6,31.1,53,Evening,Type_B,Premium,Monday,2.345,42.0,0.191,0.215,38.3
2023-01-30 14:00:00,217.5,131.6,32.8,12.9,168.7,19.0,8.3,64.6,47,Evening,Type_A,Premium,Saturday,1.653,45.7,0.412,0.343,51.3
2023-01-30 15:00:00,213.8,113.2,45.0,9.8,155.9,25.1,12.6,66.6,49,Day,Type_C,Premium,Tuesday,1.889,54.8,0.419,0.12,19.4
2023-01-30 16:00:00,208.5,82.4,45.0,10.8,195.6,23.7,6.9,95.9,42,Day,Type_A,Standard,Saturday,2.53,55.8,0.631,0.428,24.6
2023-01-30 17:00:00,219.8,127.7,41.1,14.7,200.6,24.2,3.7,61.7,36,Day,Type_A,Economy,Friday,1.721,55.7,0.421,0.617,35.0
2023-01-30 18:00:00,214.5,107.0,45.0,13.2,306.7,23.5,5.0,1.1,53,Day,Type_B,Standard,Tuesday,2.006,58.2,0.007,0.491,15.0
2023-01-30 19:00:00,228.2,113.6,26.2,17.2,203.5,25.9,8.1,15.4,44,Day,Type_B,Standard,Thursday,2.008,43.4,0.1,0.36,44.5
2023-01-30 20:00:00,216.4,120.0,41.1,15.0,189.3,26.5,8.4,52.2,51,Day,Type_B,Economy,Friday,1.803,56.0,0.324,0.326,29.8
2023-01-30 21:00:00,216.8,117.9,26.3,14.9,203.7,24.8,12.3,14.7,57,Evening,Type_C,Economy,Friday,1.84,41.1,0.087,0.13,31.3
2023-01-30 22:00:00,210.6,125.6,45.0,8.5,342.3,23.5,12.1,28.6,41,Day,Type_B,Standard,Wednesday,1.676,53.5,0.19,0.155,16.7
2023-01-30 23:00:00,214.3,108.5,45.0,13.9,245.7,24.0,9.1,29.0,56,Night,Type_B,Standard,Saturday,1.976,58.9,0.174,0.281,15.0
2023-01-31 00:00:00,218.7,122.7,45.0,11.9,231.9,24.1,11.9,14.6,53,Day,Type_B,Premium,Thursday,1.782,56.9,0.09,0.15,16.1
2023-01-31 01:00:00,194.5,111.1,36.3,10.6,236.7,22.4,3.7,71.5,52,Day,Type_A,Premium,Thursday,1.75,47.0,0.441,0.558,43.7
2023-01-31 02:00:00,198.8,126.1,45.0,12.4,360.5,25.2,1.7,22.0,58,Day,Type_B,Premium,Monday,1.577,57.4,0.13,0.629,15.0
2023-01-31 03:00:00,223.9,124.2,25.6,14.4,195.4,24.9,13.2,19.8,45,Day,Type_C,Standard,Sunday,1.802,40.0,0.128,0.091,40.7
2023-01-31 04:00:00,217.1,101.0,35.6,13.3,,27.0,2.1,120.0,34,Day,Type_A,Standard,Tuesday,2.15,48.9,0.83,0.716,45.4
2023-01-31 05:00:00,212.8,131.3,25.9,9.8,260.6,26.4,4.5,21.4,47,Night,Type_B,Premium,Thursday,1.621,35.7,0.136,0.538,44.2
2023-01-31 06:00:00,215.2,107.0,39.0,13.9,233.2,22.5,10.7,6.9,61,Evening,Type_C,Premium,Saturday,2.012,52.9,0.04,0.198,15.0
2023-01-31 07:00:00,219.2,127.1,26.6,10.4,400.0,25.5,6.7,22.6,36,Day,Type_A,Premium,Tuesday,1.724,37.0,0.154,0.452,52.9
2023-01-31 08:00:00,208.5,120.5,45.0,12.5,178.3,21.9,13.3,51.5,50,Day,Type_B,Standard,Thursday,1.73,57.5,0.322,0.087,15.4
2023-01-31 09:00:00,205.7,142.6,43.2,11.2,220.1,25.1,5.2,46.0,46,Evening,Type_C,Standard,Tuesday,1.442,54.4,0.295,0.505,27.1
2023-01-31 10:00:00,217.4,111.6,25.0,11.5,169.1,22.7,1.2,47.6,50,Evening,Type_A,Standard,Saturday,1.947,36.5,0.298,0.692,58.1
2023-01-31 11:00:00,203.3,109.8,45.0,13.9,325.6,21.6,5.2,37.9,49,Day,Type_A,Standard,Thursday,1.852,58.9,0.239,0.493,23.2
2023-01-31 12:00:00,219.9,114.7,45.0,9.4,,24.2,9.1,9.8,56,Evening,Type_C,Standard,Saturday,1.917,54.4,0.059,0.284,15.0
2023-01-31 13:00:00,194.6,110.5,44.7,16.9,400.0,18.3,6.3,60.4,68,Night,Type_C,Premium,Saturday,1.762,61.6,0.332,0.384,15.0
2023-01-31 14:00:00,227.3,127.0,23.0,8.0,353.3,20.1,8.5,68.2,53,Evening,Type_B,Standard,Friday,1.79,31.0,0.418,0.319,54.2
2023-01-31 15:00:00,220.7,90.8,34.4,10.5,230.6,23.2,13.3,7.5,58,Night,Type_B,Economy,Friday,2.431,45.0,0.044,0.082,15.0
2023-01-31 16:00:00,218.1,99.2,45.0,12.9,219.3,23.7,13.8,5.2,52,Night,Type_C,Economy,Thursday,2.198,57.9,0.032,0.06,15.0
2023-01-31 17:00:00,226.8,99.0,33.3,13.5,148.2,22.7,4.7,112.4,51,Night,Type_B,Standard,Wednesday,2.291,46.8,0.698,0.51,42.8
2023-01-31 18:00:00,235.0,129.3,25.5,11.7,400.0,20.3,7.5,61.8,55,Day,Type_A,Economy,Friday,1.818,37.3,0.374,0.364,53.7
2023-01-31 19:00:00,227.2,140.7,45.0,11.9,281.7,21.7,8.7,68.1,48,Evening,Type_A,Standard,Sunday,1.615,56.9,0.431,0.32,31.6
2023-01-31 20:00:00,192.9,113.4,32.8,13.0,211.1,24.1,14.3,66.2,33,Evening,Type_B,Premium,Wednesday,1.701,45.9,0.461,0.04,34.2
2023-01-31 21:00:00,199.6,112.5,45.0,11.4,364.5,24.5,15.0,24.4,53,Evening,Type_C,Economy,Wednesday,1.775,56.4,0.149,0.001,15.0
2023-01-31 22:00:00,207.5,116.1,30.2,15.5,182.8,23.2,4.3,32.2,41,Night,Type_C,Premium,Wednesday,1.788,45.7,0.213,0.567,38.6
2023-01-31 23:00:00,215.3,132.4,32.2,14.1,276.4,25.5,11.2,24.6,40,Day,Type_C,Standard,Wednesday,1.626,46.3,0.164,0.204,36.2
2023-02-01 00:00:00,221.2,101.1,29.5,14.2,232.3,24.0,6.3,2.6,56,Day,Type_C,Standard,Monday,2.188,43.7,0.015,0.418,30.0
2023-02-01 01:00:00,206.3,118.6,34.2,9.6,296.4,21.7,1.1,42.1,41,Day,Type_B,Standard,Thursday,1.74,43.8,0.279,0.736,37.8
2023-02-01 02:00:00,217.2,129.6,42.9,11.8,240.1,22.6,1.1,22.1,54,Day,Type_B,Standard,Thursday,1.676,54.7,0.135,0.675,21.6
2023-02-01 03:00:00,205.9,122.5,25.9,11.2,158.3,20.3,7.4,32.3,49,Day,Type_C,Standard,Thursday,1.681,37.2,0.203,0.38,41.9
2023-02-01 04:00:00,207.7,117.8,24.5,9.5,250.3,22.8,7.8,22.0,45,Evening,Type_B,Standard,Wednesday,1.762,34.0,0.142,0.37,45.5
2023-02-01 05:00:00,198.1,130.0,21.0,12.9,335.2,25.2,1.3,21.3,60,Day,Type_B,Standard,Friday,1.524,33.9,0.124,0.639,47.6
2023-02-01 06:00:00,203.9,80.0,20.4,10.7,242.6,24.3,10.6,6.7,50,Evening,Type_A,Standard,Saturday,2.549,31.1,0.042,0.219,33.5
2023-02-01 07:00:00,198.8,125.2,23.1,13.6,308.8,25.7,5.1,10.8,43,Evening,Type_C,Economy,Sunday,1.588,36.7,0.071,0.517,37.0
2023-02-01 08:00:00,203.3,105.2,30.2,9.3,178.8,22.3,8.8,6.2,58,Day,Type_B,Standard,Thursday,1.933,39.5,0.037,0.292,26.4
2023-02-01 09:00:00,227.6,87.5,38.7,16.3,242.8,25.6,5.2,7.5,62,Day,Type_A,Standard,Monday,2.6,55.0,0.043,0.45,21.4
2023-02-01 10:00:00,203.6,122.7,42.0,9.8,202.9,,3.3,109.3,40,Evening,Type_B,Premium,Sunday,1.66,51.8,0.729,0.622,32.9
2023-02-01 11:00:00,246.6,135.6,38.1,12.5,306.2,25.7,6.7,6.0,54,Evening,Type_B,Economy,Friday,1.818,50.6,0.036,0.404,24.7
2023-02-01 12:00:00,220.9,112.9,45.0,14.0,247.0,22.7,4.3,10.4,46,Night,Type_A,Premium,Wednesday,1.956,59.0,0.067,0.552,16.7
2023-02-01 13:00:00,217.2,129.3,45.0,10.6,301.0,24.1,8.5,27.8,44,Night,Type_C,Standard,Monday,1.68,55.6,0.181,0.339,15.0
2023-02-01 14:00:00,204.7,139.2,32.9,14.1,339.1,25.6,3.8,29.3,48,Night,Type_A,Standard,Monday,1.471,47.0,0.185,0.568,31.1
2023-02-01 15:00:00,223.4,134.7,26.1,8.9,301.1,22.2,8.1,,42,Evening,Type_A,Economy,Tuesday,1.658,35.0,0.04,0.362,40.5
2023-02-01 16:00:00,208.1,139.6,45.0,15.6,265.6,23.0,3.2,48.4,46,Night,Type_B,Premium,Monday,1.491,60.6,0.31,0.606,17.0
2023-02-01 17:00:00,216.5,126.1,45.0,12.0,181.4,25.1,10.4,47.1,44,Night,Type_B,Premium,Sunday,1.716,57.0,0.306,0.24,18.8
2023-02-01 18:00:00,245.7,116.1,45.0,10.5,244.5,22.3,11.6,9.1,51,Night,Type_C,Standard,Thursday,2.116,55.5,0.057,0.171,15.0
2023-02-01 19:00:00,213.8,91.0,29.8,11.3,208.5,19.8,2.5,11.2,54,Day,Type_C,Standard,Friday,2.351,41.0,0.068,0.606,32.0
2023-02-01 20:00:00,228.8,111.3,45.0,14.0,220.7,26.7,7.5,84.4,45,Night,Type_C,Standard,Saturday,2.055,59.0,0.545,0.385,16.6
2023-02-01 21:00:00,206.6,102.4,38.2,10.5,218.7,21.5,2.0,53.4,54,Day,Type_A,Standard,Saturday,2.018,48.7,0.325,0.633,35.1
2023-02-01 22:00:00,214.6,147.6,35.4,10.1,182.4,22.7,9.4,36.9,43,Evening,Type_A,Standard,Saturday,1.454,45.5,0.241,0.294,37.8
2023-02-01 23:00:00,236.2,112.4,35.4,11.4,136.0,24.6,4.7,3.6,45,Day,Type_B,Premium,Sunday,2.103,46.8,0.023,0.532,35.3
2023-02-02 00:00:00,207.5,116.8,43.6,9.1,200.2,21.1,8.4,17.3,44,Day,Type_A,Premium,Wednesday,1.776,52.7,0.112,0.344,21.5
2023-02-02 01:00:00,236.7,123.3,45.0,16.6,259.3,20.2,8.2,25.6,55,Day,Type_C,Economy,Sunday,1.921,61.6,0.155,0.327,19.7
2023-02-02 02:00:00,223.5,115.7,45.0,10.6,163.3,22.7,13.9,7.2,48,Day,Type_B,Economy,Friday,1.932,55.6,0.046,0.054,15.0
2023-02-02 03:00:00,208.3,140.4,31.5,14.1,245.8,18.6,8.7,18.8,44,Day,Type_C,Standard,Monday,1.483,45.6,0.122,0.328,33.5
2023-02-02 04:00:00,222.6,105.7,39.0,12.5,400.0,21.6,9.2,28.6,57,Night,Type_A,Premium,Friday,2.107,51.5,0.17,0.278,24.7
2023-02-02 05:00:00,226.7,117.9,35.1,9.5,332.6,22.6,6.6,12.9,46,Day,Type_B,Premium,Friday,1.922,44.6,0.083,0.43,31.2
2023-02-02 06:00:00,222.5,103.9,42.6,12.0,400.0,21.5,14.3,46.6,53,Day,Type_B,Standard,Sunday,2.142,54.5,0.285,0.035,16.5
2023-02-02 07:00:00,196.2,95.2,33.6,14.0,275.2,19.0,11.9,56.1,57,Day,Type_A,Standard,Wednesday,2.06,47.5,0.334,0.149,31.4
2023-02-02 08:00:00,206.3,105.8,45.0,11.5,347.3,25.2,5.0,12.7,43,Evening,Type_B,Standard,Thursday,1.949,56.5,0.083,0.524,15.0
2023-02-02 09:00:00,212.0,114.4,28.7,15.0,196.9,22.2,12.8,55.7,43,Day,Type_B,Standard,Monday,1.853,43.7,0.365,0.114,45.0
2023-02-02 10:00:00,214.1,108.6,31.5,14.6,201.7,24.8,7.1,4.3,42,Day,Type_B,Standard,Wednesday,1.972,46.0,0.028,0.419,33.6
2023-02-02 11:00:00,222.4,104.6,29.9,14.3,107.6,21.4,12.6,55.6,57,Day,Type_A,Economy,Monday,2.126,44.2,0.331,0.114,45.9
2023-02-02 12:00:00,217.1,93.9,34.5,10.9,349.3,20.1,12.5,6.0,48,Evening,Type_A,Premium,Thursday,2.312,45.3,0.038,0.126,24.8
2023-02-02 13:00:00,199.0,113.8,23.5,9.3,388.4,22.4,3.6,3.6,53,Day,Type_B,Premium,Saturday,1.749,32.8,0.022,0.556,38.0
2023-02-02 14:00:00,219.6,92.4,30.1,10.5,207.3,21.4,10.8,31.8,52,Day,Type_A,Premium,Tuesday,2.375,40.6,0.196,0.206,38.4
2023-02-02 15:00:00,222.3,126.4,42.4,12.5,226.7,19.4,5.1,20.2,43,Day,Type_A,Economy,Thursday,1.759,54.9,0.132,0.52,31.0
2023-02-02 16:00:00,221.7,116.2,42.3,13.4,195.2,24.7,5.2,72.5,35,Night,Type_A,Standard,Tuesday,1.907,55.6,0.499,0.541,34.8
2023-02-02 17:00:00,228.0,93.1,39.8,8.0,274.5,20.5,5.1,14.5,41,Day,Type_A,Standard,Monday,2.448,47.8,0.096,0.522,23.3
2023-02-02 18:00:00,225.0,110.4,45.0,12.0,342.9,18.0,11.2,11.2,53,Evening,Type_A,Premium,Thursday,2.039,57.0,0.068,0.188,15.0
2023-02-02 19:00:00,220.5,103.7,43.0,12.4,145.1,24.3,4.2,21.8,45,Day,Type_A,Standard,Monday,2.126,55.4,0.141,0.557,26.7
2023-02-02 20:00:00,214.2,119.8,45.0,11.3,276.7,20.6,1.0,19.3,38,Day,Type_B,Standard,Thursday,1.788,56.3,0.13,0.755,20.9
2023-02-02 21:00:00,195.1,135.1,45.0,15.2,225.2,20.3,11.0,13.7,65,Day,Type_B,Standard,Monday,1.444,60.2,0.077,0.179,15.0
2023-02-02 22:00:00,220.2,86.9,45.0,13.1,253.2,18.0,3.4,36.5,45,Day,Type_B,Standard,Monday,2.534,58.1,0.236,0.6,15.0
2023-02-02 23:00:00,217.5,116.7,23.5,15.3,280.8,25.0,2.5,43.8,52,Day,Type_C,Premium,Thursday,1.863,38.8,0.27,0.619,52.5
2023-02-03 00:00:00,218.3,112.6,40.4,11.5,231.3,18.9,4.3,58.5,53,Day,Type_B,Standard,Thursday,1.938,51.9,0.358,0.523,33.4
2023-02-03 01:00:00,199.7,125.1,38.2,14.3,237.2,21.5,6.3,109.2,50,Day,Type_B,Standard,Monday,1.597,52.6,0.682,0.434,37.0
2023-02-03 02:00:00,202.0,118.2,45.0,16.1,229.5,23.2,7.7,10.3,45,Evening,Type_C,Standard,Thursday,1.709,61.1,0.067,0.379,15.0
2023-02-03 03:00:00,227.6,103.7,34.9,15.3,327.4,22.2,1.6,38.8,52,Night,Type_B,Premium,Saturday,2.195,50.2,0.239,0.66,33.6
2023-02-03 04:00:00,214.5,110.2,27.5,9.3,277.4,21.2,14.6,16.0,54,Day,Type_B,Economy,Friday,1.946,36.7,0.098,0.02,34.1
2023-02-03 05:00:00,223.2,103.1,30.7,11.4,261.4,18.0,11.0,34.9,60,Evening,Type_B,Standard,Monday,2.166,42.0,0.204,0.186,34.2
2023-02-03 06:00:00,215.3,131.1,23.8,11.1,167.1,19.7,5.5,20.4,56,Night,Type_B,Economy,Thursday,1.642,34.9,0.122,0.455,42.0
2023-02-03 07:00:00,215.4,115.3,16.4,13.2,218.4,21.6,5.5,120.0,48,Night,Type_C,Standard,Friday,1.867,29.6,0.76,0.483,56.0
2023-02-03 08:00:00,226.3,143.5,45.0,13.7,320.4,19.6,7.3,40.2,55,Day,Type_A,Economy,Monday,1.577,58.7,0.243,0.373,19.7
2023-02-03 09:00:00,208.8,114.1,36.6,9.9,247.5,21.6,9.8,92.4,52,Evening,Type_A,Economy,Saturday,1.83,46.5,0.57,0.258,34.6
2023-02-03 10:00:00,216.2,104.4,24.4,12.2,298.2,22.5,3.0,55.0,40,Day,Type_A,Standard,Sunday,2.071,36.6,0.367,0.637,54.7
2023-02-03 11:00:00,209.5,92.3,45.0,8.0,400.0,23.0,3.6,71.0,52,Evening,Type_A,Economy,Saturday,2.269,53.0,0.438,0.56,17.2
2023-02-03 12:00:00,209.8,88.0,45.0,15.6,334.1,18.6,13.0,51.5,48,Day,Type_A,Standard,Saturday,2.385,60.6,0.326,0.1,16.3
2023-02-03 13:00:00,211.3,91.2,38.7,10.7,251.6,25.5,4.6,19.4,44,Day,Type_B,Standard,Friday,2.316,49.4,0.126,0.541,21.8
2023-02-03 14:00:00,217.7,119.0,23.2,12.1,209.9,22.6,6.3,9.7,43,Day,Type_C,Premium,Friday,1.829,35.3,0.063,0.454,46.0
2023-02-03 15:00:00,209.3,122.6,30.9,11.2,113.7,21.0,13.2,14.9,65,Day,Type_C,Standard,Friday,1.706,42.2,0.084,0.081,33.8
2023-02-03 16:00:00,230.1,91.3,33.6,14.9,232.6,23.2,10.3,1.6,60,Evening,Type_A,Standard,Saturday,2.52,48.5,0.009,0.22,30.3
2023-02-03 17:00:00,204.3,128.4,37.0,8.0,221.9,25.7,5.8,23.3,48,Day,Type_C,Standard,Friday,1.591,45.0,0.147,0.467,27.5
2023-02-03 18:00:00,212.8,107.8,25.3,12.0,275.1,18.0,10.6,22.1,37,Evening,Type_B,Premium,Wednesday,1.974,37.2,0.15,0.241,38.6
2023-02-03 19:00:00,209.7,117.2,45.0,11.7,233.7,20.4,1.3,23.3,54,Day,Type_A,Standard,Wednesday,1.789,56.7,0.142,0.668,25.7
2023-02-03 20:00:00,232.4,139.2,19.0,10.9,222.3,18.0,11.3,110.5,51,Day,Type_C,Premium,Saturday,1.669,29.8,0.686,0.184,68.6
2023-02-03 21:00:00,217.4,128.5,45.0,16.3,143.5,21.2,7.8,73.7,45,Evening,Type_B,Standard,Monday,1.692,61.3,0.476,0.371,23.0
2023-02-03 22:00:00,227.4,111.0,45.0,9.8,184.6,21.5,12.4,6.3,49,Night,Type_B,Premium,Friday,2.049,54.8,0.04,0.132,15.0
2023-02-03 23:00:00,197.2,101.6,32.0,13.9,282.3,20.7,14.4,14.8,57,Day,Type_A,Economy,Sunday,1.94,45.9,0.088,0.03,26.4
2023-02-04 00:00:00,218.2,82.7,35.5,12.9,400.0,19.5,14.0,17.5,52,Day,Type_B,Standard,Friday,2.638,48.4,0.108,0.051,20.3
2023-02-04 01:00:00,225.7,104.2,45.0,15.2,237.6,18.0,13.7,14.4,45,Night,Type_C,Standard,Sunday,2.166,60.2,0.093,0.066,15.0
